OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,TREATMENT_ID,TREATMENT_NAME,TREATMENT_TYPE,START_DATE,END_DATE,TREATED_AC,GIS_ACRES,RX_CONSUM,PRE_CON_CLASS,POST_CON_CLASS,SHAPE_Length,SHAPE_Area
12796,2019,CA,PVT,HUU,9791,Phelps Ranch,1,2019/06/25 00:00:00+00,2019/06/25 00:00:00+00,33,33.334534,,,,3636.24562290246,231275.985198458
12797,2019,CA,PVT,HUU,9794,Stansberry Ranch ,1,2019/06/26 00:00:00+00,2019/06/26 00:00:00+00,20,21.27961,,,,2131.22255685714,147881.983744371
12798,2019,CA,PVT,HUU,9795,Hunt Ranch,1,2019/06/27 00:00:00+00,2019/06/27 00:00:00+00,41,53.205055,,,,2391.89983375315,372772.606816554
12799,2019,CA,OTH,HUU,10149,2019 Boyes Prairie Rx Burn,1,2019/09/26 00:00:00+00,2019/09/26 00:00:00+00,27,27.375755,,,,2291.01884177586,196829.649314645
12800,2019,CA,OTH,HUU,10181,2019 Fox Camp,1,2019/10/07 00:00:00+00,2019/10/15 00:00:00+00,137,139.38545,,,,11272.2891815459,971739.962062256
12801,2019,CA,CDF,HUU,10182,2019 VMP,1,2019/10/12 00:00:00+00,2019/10/12 00:00:00+00,36,54.021332,,,,3237.38069969358,382909.149620731
12802,2019,CA,OTH,HUU,10188,2019_MKWC,1,2019/10/07 00:00:00+00,2019/10/19 00:00:00+00,100,99.954376,,,,8338.99465772137,717648.957956079
12803,2019,CA,OTH,HUU,10191,Transfer Unit 2019,1,2019/10/03 00:00:00+00,2019/10/04 00:00:00+00,37,37.53228,,,,2238.81806679908,268530.928241681
12804,2019,CA,OTH,HUU,10192,Lancaster Ranch,1,2019/10/24 00:00:00+00,2019/10/24 00:00:00+00,12,12.30522,,,,1864.27683834059,86730.6574673732
12805,2019,CA,CDF,HUU,10261,Mountain View 2019 Rx Burn,1,2019/11/18 00:00:00+00,2019/11/18 00:00:00+00,138,140.24597,,,,5289.94998324239,988782.602793823
12806,2019,CA,CDF,HUU,10266,2019 Hunt VMP,1,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,27,484.35419,,,,15903.1786847561,3393469.61626984
12807,2019,CA,OTH,HUU,10301,Grasshopper 2019,1,2019/10/15 00:00:00+00,2019/10/18 00:00:00+00,207,207.26602,,,,7481.34979319681,1443773.64506953
12808,2019,CA,CDF,LNU,7044,Unit 3,1,2019/06/18 00:00:00+00,2019/06/18 00:00:00+00,27,34.289726,,,,2882.27887419592,227416.563562148
12809,2019,CA,CDF,LNU,9744,2019 C-234 Burn,1,2019/06/05 00:00:00+00,2019/06/05 00:00:00+00,75,412.99167,,,,7591.33279940098,2772026.13511404
12810,2019,CA,CDF,LNU,10398,2019 Magic VMP,1,2019/05/04 00:00:00+00,2019/05/14 00:00:00+00,9,17.389025,,,,3763.26089228797,115024.793895726
12811,2019,CA,CDF,LNU,10561,Prescribed Burn,1,2019/06/17 00:00:00+00,2019/06/17 00:00:00+00,7,19.024225,,,,2003.43172480016,125433.738289057
12812,2019,CA,PVT,LNU,10657,Pepperwood,1,2019/10/23 00:00:00+00,2019/10/23 00:00:00+00,2105,2105.3982,,,,36137.9752282276,13964552.7483726
12813,2019,CA,LRA,LNU,10754,PG&E,1,2019/12/03 00:00:00+00,2019/12/04 00:00:00+00,189,286.26996,,,,7386.81660428039,1943553.26485579
12814,2019,CA,PVT,LNU,10755,Palmer (Bottlerock),1,2019/12/10 00:00:00+00,2019/12/11 00:00:00+00,47.7,47.695465,,,,2755.63833955366,319198.612132035
12815,2019,CA,PVT,LNU,10757,Lavine,1,2019/12/09 00:00:00+00,2019/12/10 00:00:00+00,14,19.309538,,,,1461.69326534689,129801.33384552
12816,2019,CA,PVT,LNU,10758,Marques,1,2019/12/03 00:00:00+00,2019/12/04 00:00:00+00,6,23.701704,,,,2188.62599775296,158650.57980789
12817,2019,CA,PVT,LNU,10759,Beckstoffer,1,2019/12/06 00:00:00+00,2019/12/07 00:00:00+00,16.3,16.270409,,,,1616.02722444596,109003.74350523
12818,2019,CA,PVT,LNU,10760,White,1,2019/12/06 00:00:00+00,2019/12/07 00:00:00+00,5,8.9168501,,,,960.779119438061,59714.2477436705
12819,2019,CA,PVT,LNU,10762,Blass,1,2019/12/06 00:00:00+00,2019/12/09 00:00:00+00,8,8.5844202,,,,1483.3087414407,57463.3336331811
12820,2019,CA,PVT,LNU,10763,Heart Conscious Church,1,2019/12/11 00:00:00+00,2019/12/13 00:00:00+00,25,40.194824,,,,2504.89477642088,268018.745797385
12821,2019,CA,PVT,LNU,10764,Nichols,1,2019/12/09 00:00:00+00,2019/12/11 00:00:00+00,5,4.996285,,,,1098.83061872841,33424.014094006
12822,2019,CA,PVT,LNU,10765,Tribby,1,2019/12/30 00:00:00+00,2019/12/31 00:00:00+00,6.6,6.6350741,,,,858.542902384106,44388.7979121104
12823,2019,CA,PVT,LNU,10766,Cache Creek LLC,1,2019/12/04 00:00:00+00,2019/12/07 00:00:00+00,100,128.07503,,,,4005.4954649288,857681.237190077
12824,2019,CA,PVT,LNU,10767,Palmer (Adobe),1,2019/12/10 00:00:00+00,2019/12/12 00:00:00+00,2,2.294282,,,,495.974232799543,15373.3868773005
12825,2019,CA,PVT,LNU,10768,Brown,1,2019/12/02 00:00:00+00,2019/12/06 00:00:00+00,20,36.522934,,,,3282.30304104749,244672.237701282
12826,2019,CA,OTH,LNU,10769,Boggs,1,2019/12/02 00:00:00+00,2019/12/06 00:00:00+00,26,32.103477,,,,2092.46366956675,214408.158935066
12827,2019,CA,PVT,LNU,10770,Asellus Sonoma LLC,1,2019/12/05 00:00:00+00,2019/12/10 00:00:00+00,200,219.63303,,,,8687.52523881813,1464072.49764183
12828,2019,CA,CDF,SCU,9802,Castle Rock VMP 2019,1,2019/06/17 00:00:00+00,2019/06/18 00:00:00+00,6,6.5458155,,,,917.677426497304,42408.7439822239
12829,2019,CA,OTH,SCU,9849,Simas VMP,1,2019/06/26 00:00:00+00,2019/06/29 00:00:00+00,35,35.681534,,,,2957.30424782946,232753.472839607
12830,2019,CA,CDF,SCU,9864,Hotel - 2019,1,2019/05/01 00:00:00+00,2019/06/30 00:00:00+00,20,30.503546,,,,2720.50446085567,195569.789109935
12831,2019,CA,LRA,SCU,9967,N-05-19 North Orinda Duffle Div A,1,2019/07/01 00:00:00+00,2019/07/26 00:00:00+00,4.95,4.9583979,,,,790.911375525382,32283.7282891348
12832,2019,CA,LRA,SCU,9968,N-05-19 North Orinda Duffle Div X,1,2019/07/01 00:00:00+00,2019/07/26 00:00:00+00,4.45,4.4820762,,,,712.83694416185,29181.8964297078
12833,2019,CA,CDF,CZU,9280,2019 January Broadcast Burn ,1,2019/01/29 00:00:00+00,2019/01/30 00:00:00+00,6.7,6.6579576,,,,1423.78745351689,42457.0140779675
12834,2019,CA,CDF,CZU,9716,Broadcast Burn 2019,1,2019/05/14 00:00:00+00,2019/05/14 00:00:00+00,14,13.969765,,,,1328.90603900217,88856.3999230739
12835,2019,CA,CDF,CZU,9901,2019 BNL Camp Broadcast Burn,1,2019/07/01 00:00:00+00,2019/07/03 00:00:00+00,4,4.6556559,,,,737.685111368939,29697.0044295811
12836,2019,CA,CDF,CZU,10120,2019 Locatelli Broadcast Burn,1,2019/08/01 00:00:00+00,2019/08/07 00:00:00+00,47,49.069721,,,,5227.46843843625,313063.353720452
12837,2019,CA,CDF,BTU,9726,2019 Rabe Rx Burn,1,2019/05/28 00:00:00+00,2019/05/28 00:00:00+00,34,34.073429,,,,3089.2662140007,231719.302323982
12838,2019,CA,OTH,BTU,9804,2019 Forebay Rx Burn,1,2019/05/25 00:00:00+00,2019/06/26 00:00:00+00,14.8,14.772084,,,,1948.81109649967,100627.793376446
12839,2019,CA,CDF,BTU,9805,2019 Hightest Training Burn,1,2019/05/26 00:00:00+00,2019/06/25 00:00:00+00,57.9,57.926819,,,,3597.98940235915,392288.383806415
12840,2019,CA,CDF,BTU,10208,OCT_2019 ,1,2019/10/15 00:00:00+00,2019/10/15 00:00:00+00,105,741.98047,,,,10480.3897784081,5052846.66452766
12841,2019,CA,CDF,BTU,10294,Camelot Rx Burn ,1,2019/11/23 00:00:00+00,2019/11/23 00:00:00+00,334.8,334.78952,,,,8455.90473922035,2286928.22386313
12842,2019,CA,PVT,LMU,9574,LMU Old Fisher RX,1,2019/05/03 00:00:00+00,2019/05/03 00:00:00+00,272.9,272.8649,,,,8839.86664065477,1969841.35100823
12843,2019,CA,PVT,LMU,10315,Dow Ranch Rx,1,2019/10/01 00:00:00+00,2019/12/31 00:00:00+00,391,391.45947,,,,7892.2652996366,2729416.16864368
12844,2019,CA,BLM,LMU,10316,Bald Rx,1,2019/11/07 00:00:00+00,2019/11/30 00:00:00+00,249.7,249.73308,,,,5456.78016551364,1763118.73364278
12845,2019,CA,CDF,LMU,10319,Hog Flat Rx,1,2019/06/01 00:00:00+00,2019/06/30 00:00:00+00,16,157.69722,,,,14876.4957807372,1102801.87020594
12846,2019,CA,CDF,LMU,10319,Hog Flat Rx,1,2019/10/01 00:00:00+00,2019/10/31 00:00:00+00,22,157.69722,,,,14876.4957807372,1102801.87020594
12847,2019,CA,PVT,LMU,10385,Byers Rx 1,1,2019/10/07 00:00:00+00,2019/10/08 00:00:00+00,100.7,100.94383,,,,4164.43252679071,704537.635478839
12848,2019,CA,PVT,LMU,10388,Johnstonville Rd Rx,1,2019/10/01 00:00:00+00,2019/10/31 00:00:00+00,10,10.362092,,,,1255.53140602798,72365.1816775342
12849,2019,CA,CDF,LMU,10826,Sommerville Rx 1,1,2019/08/08 00:00:00+00,2019/08/08 00:00:00+00,14,14.420306,,,,1417.89890059543,100454.995160013
12850,2019,CA,CDF,NEU,9825,June - Broadcast Burn,1,2019/06/01 00:00:00+00,2019/06/30 00:00:00+00,126,126.05091,,,,5520.54860347762,842090.882517752
12851,2019,CA,OTH,NEU,10477,November 2019,1,2019/11/01 00:00:00+00,2019/11/30 00:00:00+00,19.1,19.147575,,,,1509.88878772296,129177.791593663
12852,2019,CA,CDF,NEU,10554,November 2019,1,2019/11/01 00:00:00+00,2019/11/30 00:00:00+00,12.6,12.573274,,,,1446.47250337152,84525.2476537192
12853,2019,CA,CDF,SHU,9881,2019 Cottonwood Creek RX,1,2019/06/29 00:00:00+00,2019/06/29 00:00:00+00,83.6,83.591347,,,,3084.06768360814,584027.664238056
12854,2019,CA,CDF,SHU,9939,Shasta County RX,1,2019/07/03 00:00:00+00,2019/07/03 00:00:00+00,244.1,244.12822,,,,8548.82015327343,1709647.92466665
12855,2019,CA,CDF,SHU,10278,Dash VMP,1,2019/11/23 00:00:00+00,2019/11/25 00:00:00+00,741.6,741.59039,,,,11630.7478832872,5219280.33307487
12856,2019,CA,OTH,SHU,10279,Shasta County RX,1,2019/11/15 00:00:00+00,2019/11/25 00:00:00+00,194.5,194.4892,,,,9372.23058111168,1362137.62933306
12857,2019,CA,OTH,SHU,10444,Burney Falls RX,1,2019/01/01 00:00:00+00,2019/12/31 00:00:00+00,26.8,26.809156,,,,2778.58736855798,190691.59249195
12858,2019,CA,CDF,TGU,9749,2019 TNC Foothill Entrance,1,2019/06/14 00:00:00+00,2019/06/14 00:00:00+00,107,108.86496,,,,6337.97787978509,753950.052483258
12859,2019,CA,CDF,TGU,9750,2019 TNC Canal Uplands Unit,1,2019/06/04 00:00:00+00,2019/06/13 00:00:00+00,1180,1183.9965,,,,14557.3752474076,8206257.12604963
12860,2019,CA,CDF,TGU,9751,2019 TNC Rowles Unit,1,2019/06/03 00:00:00+00,2019/06/12 00:00:00+00,700,701.65289,,,,9568.97349165839,4831223.33794553
12861,2019,CA,CDF,TGU,9752,2019 TNC VMP HQ Perimeter,1,2019/06/14 00:00:00+00,2019/06/14 00:00:00+00,13.7,13.715151,,,,1933.5144828305,94981.7262377073
12862,2019,CA,OTH,TGU,9807,HWY36E Roadside,1,2019/06/17 00:00:00+00,2019/07/24 00:00:00+00,114,114.80613,,,,51331.6534086097,798940.432543888
12863,2019,CA,CDF,TGU,9956,ISHI Security FRP Burn,1,2019/07/09 00:00:00+00,2019/07/09 00:00:00+00,48,48.009621,,,,4179.24509960878,334530.50583128
12864,2019,CA,OTH,SKU,6554,White Rock,1,2019/07/22 00:00:00+00,2019/07/22 00:00:00+00,30,31.790154,,,,2167.0812244777,230490.631804869
12865,2019,CA,CDF,SKU,9166,Ordway VMP Burning 2019,1,2019/01/29 00:00:00+00,2019/01/29 00:00:00+00,57.3,57.285503,,,,2646.10600383711,413491.533624603
12866,2019,CA,PVT,SKU,9462,Big Springs Broadcast ,1,2019/03/17 00:00:00+00,2019/03/17 00:00:00+00,5,5.0266762,,,,851.114096596181,36385.7880731685
12867,2019,CA,FWS,SKU,9579,Lower Klamath RX,1,2019/04/22 00:00:00+00,2019/04/24 00:00:00+00,2091,2184.0105,,,,17846.8675897858,15977920.5630018
12868,2019,CA,PVT,SKU,10273,Island Rx,1,2019/11/09 00:00:00+00,2019/11/09 00:00:00+00,55,63.386185,,,,3277.61352258508,458377.240759049
12869,2019,CA,PVT,SKU,10274,Taylor Rx,1,2019/11/15 00:00:00+00,2019/11/15 00:00:00+00,7,7.1942763,,,,1225.42971827637,52016.3290781119
12870,2019,CA,CDF,AEU,9676,April 28 2019 Broadcast Burn,1,2019/04/28 00:00:00+00,2019/04/28 00:00:00+00,16.9,16.881823,,,,1807.35495027491,112487.36231887
12871,2019,CA,CDF,AEU,9677,April 29 2019 Broadcast Burn,1,2019/04/29 00:00:00+00,2019/04/29 00:00:00+00,18.8,18.767685,,,,1522.04775400396,125053.841724339
12872,2019,CA,CDF,AEU,9869,May 1 2019 Broadcast,1,2019/05/01 00:00:00+00,2019/05/01 00:00:00+00,14.2,14.207108,,,,2225.48585373492,93924.7492705708
12873,2019,CA,CDF,AEU,9920,June 2019 Broadcast,1,2019/06/18 00:00:00+00,2019/06/25 00:00:00+00,282,282.03427,,,,13305.7509630144,1863774.06662849
12874,2019,CA,CDF,AEU,9921,June 2019 Broadcast,1,2019/06/28 00:00:00+00,2019/06/28 00:00:00+00,56.3,56.265491,,,,6309.71705814065,375893.708384338
12875,2019,CA,CDF,AEU,9928,June 6 2019 Broadcast,1,2019/06/06 00:00:00+00,2019/06/06 00:00:00+00,38.7,38.74448,,,,3719.32020159284,258620.677435812
12876,2019,CA,CDF,AEU,9929,June 2019 Broadcast,1,2019/06/20 00:00:00+00,2019/06/20 00:00:00+00,15.6,15.635354,,,,3077.95597829494,104491.617218614
12877,2019,CA,CDF,AEU,9950,July 16 2019 RX,1,2019/07/16 00:00:00+00,2019/07/16 00:00:00+00,69.9,69.858612,,,,4195.81188165777,462298.463738663
12878,2019,CA,CDF,AEU,9974,July 4 2019 RX,1,2019/07/04 00:00:00+00,2019/07/04 00:00:00+00,4.1,4.1415462,,,,1040.19909714383,27314.3890145592
12879,2019,CA,CDF,AEU,9975,July 4 2019 RX,1,2019/07/04 00:00:00+00,2019/07/04 00:00:00+00,33.5,33.477348,,,,2067.08833207825,221127.267356167
12880,2019,CA,CDF,AEU,9976,July 11 2019 RX,1,2019/07/11 00:00:00+00,2019/07/11 00:00:00+00,64.4,64.438713,,,,4291.91936947031,430595.829675123
12881,2019,CA,CDF,AEU,10195,Oct 2019 Fall RX,1,2019/10/16 00:00:00+00,2019/10/16 00:00:00+00,102.4,102.44699,,,,6390.05170959136,676381.856534384
12882,2019,CA,CDF,AEU,10196,"Oct 3&4, 2019 RX",1,2019/10/03 00:00:00+00,2019/10/04 00:00:00+00,16.7,16.733513,,,,3771.87959346666,111419.954162065
12883,2019,CA,OTH,AEU,10264,Nov 13 2019 RX,1,2019/11/13 00:00:00+00,2019/11/13 00:00:00+00,15.5,15.522014,,,,1355.55805849253,103893.426090084
12884,2019,CA,CDF,AEU,10283,Nov 14/15 2019 RX,1,2019/11/14 00:00:00+00,2019/11/15 00:00:00+00,16.9,16.924513,,,,1681.22448438767,111998.866327303
12885,2019,CA,CDF,AEU,10284,Nov 13 2019 RX,1,2019/11/13 00:00:00+00,2019/11/13 00:00:00+00,76.8,76.826828,,,,6037.46013009639,507144.151584653
12886,2019,CA,CDF,AEU,10287,Nov 18/22 2019 RX,1,2019/11/18 00:00:00+00,2019/11/22 00:00:00+00,7.7,7.6736741,,,,1692.97425011944,51103.6837423323
12887,2019,CA,OTH,ORC,10099,Fire School,1,2019/06/03 00:00:00+00,2019/06/07 00:00:00+00,600,600.83026,,,,10695.4753911525,3492166.11130041
12888,2019,CA,CCO,SBC,10029,2019 Camp Roberts Impact Burn,1,2019/05/31 00:00:00+00,2019/05/31 00:00:00+00,7006,7006.3535,,,,29231.215545575,43203978.5072098
12889,2019,CA,CDF,RRU,4041,FMU Broadcast Burn,1,2019/05/30 00:00:00+00,2019/06/06 00:00:00+00,264.5,1722.0579,,,,16665.7069204238,10121923.628303
12890,2019,CA,CDF,RRU,8359,FMU Broadcast Burn,1,2019/05/22 00:00:00+00,2019/06/18 00:00:00+00,368,929.51093,,,,12407.6372535426,5467177.71753631
12891,2019,CA,CDF,RRU,8405,FMU Broadcast Burn,1,2019/06/19 00:00:00+00,2019/06/20 00:00:00+00,332,21018.383,,,,95328.2749330577,123059213.780196
12892,2019,CA,CDF,RRU,9817,RRU Demo Forest Broadcast Burn,1,2019/06/27 00:00:00+00,2019/06/27 00:00:00+00,3,5.8972683,,,,786.786783494935,34611.489263217
12893,2019,CA,OTH,RRU,9852,Lake Perris Broadcast Burn,1,2019/06/04 00:00:00+00,2019/06/04 00:00:00+00,223,223.8148,,,,5006.28370177747,1317429.41836601
12894,2019,CA,CDF,MVU,9564,RCM 2019,1,2019/04/09 00:00:00+00,2019/04/11 00:00:00+00,73.3,73.327705,,,,2789.35883899274,420862.581547277
12895,2019,CA,CDF,SLU,8374,Camp Roberts C234,1,2019/05/20 00:00:00+00,2019/05/31 00:00:00+00,354,534.21606,,,,23022.2079422951,3291861.33467939
12896,2019,CA,CDF,SLU,8530,Los Robles Burning,1,2019/06/20 00:00:00+00,2019/06/20 00:00:00+00,10,11.596977,,,,1631.37776201696,71262.8023266892
12897,2019,CA,OTH,SLU,9113,Hearst RIA Burn,1,2019/01/04 00:00:00+00,2019/01/04 00:00:00+00,85,116.71561,,,,4324.70289106511,718502.398299223
12898,2019,CA,CDF,SLU,9787,Los Robles,1,2019/06/19 00:00:00+00,2019/06/21 00:00:00+00,8.6,8.6131077,,,,1397.43420223854,52927.1214672018
12899,2019,CA,OTH,SLU,9806,Fawley,1,2019/06/22 00:00:00+00,2019/06/22 00:00:00+00,36.8,36.792618,,,,1901.46255478722,225960.33400138
12900,2019,CA,CDF,SLU,9847,2019 Camp SLO Training Burn,1,2019/06/24 00:00:00+00,2019/06/24 00:00:00+00,301,307.82999,,,,8166.12151843626,1876612.10618015
12901,2019,CA,CDF,SLU,9888,Seven Oaks Training Burn,1,2019/07/03 00:00:00+00,2019/07/03 00:00:00+00,8,8.1525431,,,,1218.97943819561,49757.7175897483
12902,2019,CA,CDF,SLU,9955,2019 Gilardi Training Burn,1,2019/07/17 00:00:00+00,2019/07/17 00:00:00+00,119,144.8222,,,,7050.17474017914,882915.165979387
12903,2019,CA,OTH,SLU,9955,2019 Gilardi Training Burn,1,2019/11/20 00:00:00+00,2019/11/20 00:00:00+00,27,144.8222,,,,7050.17474017914,882915.165979387
12904,2019,CA,OTH,SLU,10281,2019 Saucelito Burn ,1,2019/11/25 00:00:00+00,2019/11/25 00:00:00+00,109.1,109.0836,,,,8689.69441779798,662519.288791811
12905,2019,CA,OTH,SLU,10291,Swallow Creek Rx Burn,1,2019/11/26 00:00:00+00,2019/11/26 00:00:00+00,87.6,87.642441,,,,3760.41491411475,535652.17032024
12906,2019,CA,OTH,SLU,10368,Molinari Rx Burn,1,2019/12/16 00:00:00+00,2019/12/21 00:00:00+00,125,125.19524,,,,3623.16213531059,768050.512505357
12907,2019,CA,CDF,BDU,9323,Broadcast Burn 2019,1,2019/02/01 00:00:00+00,2019/03/31 00:00:00+00,319,319.57108,,,,6127.85450960459,2023121.49228491
12908,2019,CA,CDF,BDU,10395,Winterton VMP 2019,1,2019/12/01 00:00:00+00,2019/12/31 00:00:00+00,180,492.40588,,,,8846.40895497458,3120506.40877215
12909,2019,CA,CDF,TUU,8813,Mankin Burn,1,2019/11/07 00:00:00+00,2019/11/08 00:00:00+00,160,481.09399,,,,7932.11868361746,3019416.84812866
12910,2019,CA,CDF,TUU,9701,Training Burn,1,2019/05/15 00:00:00+00,2019/05/16 00:00:00+00,45.9,45.899277,,,,3485.46998905577,286805.085084712
12911,2019,CA,CDF,TUU,9814,2019 Burn,1,2019/06/07 00:00:00+00,2019/06/07 00:00:00+00,32,32.049793,,,,1937.03705011112,198861.332157401
12912,2019,CA,CDF,TUU,10134,VMP Burn,1,2019/09/26 00:00:00+00,2019/09/28 00:00:00+00,1117.48,1117.4785,,,,12768.3927926266,6916369.99518664
12913,2019,CA,CDF,TUU,10148,Summit Burn,1,2019/09/23 00:00:00+00,2019/09/24 00:00:00+00,133,133.40099,,,,5443.71624446542,831181.094929815
12914,2019,CA,CDF,TUU,10267,Dogwood Burn,1,2019/11/19 00:00:00+00,2019/11/20 00:00:00+00,67.6,67.287987,,,,3589.28679735363,419196.52053939
12915,2019,CA,CDF,MMU,9446,HIGHWAY 41 Burn,1,2019/06/01 00:00:00+00,2019/06/30 00:00:00+00,103.9,103.87061,,,,45341.2818658592,661380.749400913
12916,2019,CA,CDF,MMU,9871,2019 Fuel Reduction,1,2019/06/01 00:00:00+00,2019/06/30 00:00:00+00,29.8,29.833982,,,,2918.75649289186,192696.615918286
12917,2019,CA,CDF,MMU,9872,Long Training Burn,1,2019/06/01 00:00:00+00,2019/06/30 00:00:00+00,38,38.169037,,,,2974.65044412263,245534.172757756
12918,2019,CA,CDF,MMU,9875,Fuel Reduction,1,2019/06/01 00:00:00+00,2019/06/30 00:00:00+00,80,90.148003,,,,6615.15036046709,584790.860566329
12919,2019,CA,OTH,FKU,9842,2019 Broadcast burn,1,2019/06/01 00:00:00+00,2019/06/20 00:00:00+00,33.1,33.113022,,,,2885.51265213608,208980.184776319
12920,2019,CA,CDF,FKU,9906,2019 Broadcast Burn,1,2019/06/24 00:00:00+00,2019/06/28 00:00:00+00,33,33.390644,,,,1926.09859318316,210502.641958131
12921,2019,CA,CDF,FKU,10253,2019 Broadcast Burn,1,2019/11/07 00:00:00+00,2019/11/08 00:00:00+00,8.1,8.1301413,,,,1264.62057856101,51327.0064406055
12922,2019,CA,CDF,FKU,10254,2019 Broadcast Burn_Miramonte,1,2019/11/12 00:00:00+00,2019/11/13 00:00:00+00,66.7,66.73275,,,,5050.75786947072,420610.1019153
12923,2019,CA,CDF,TCU,8764,Sardella Broadcast Burn,1,2019/11/01 00:00:00+00,2019/11/30 00:00:00+00,59,60.600639,,,,4465.95129484711,394742.245627169
12924,2019,CA,CDF,TCU,9655,Winton Broadcast Burn,1,2019/03/21 00:00:00+00,2019/11/30 00:00:00+00,87.75,6311.957,,,,64624.3275322262,41684481.3167424
12925,2019,CA,CDF,TCU,9838,2019 - Broadcast Burn,1,2019/06/01 00:00:00+00,2019/06/30 00:00:00+00,283,282.08969,,,,8848.09519304052,1843930.44715407
12926,2019,CA,OTH,TCU,9840,2019 - Broadcast Burn,1,2019/06/01 00:00:00+00,2019/06/30 00:00:00+00,14,14.07182,,,,2708.46900108438,92325.552049012
12927,2019,CA,LRA,TCU,9841,2019 - Broadcast Burn,1,2019/06/01 00:00:00+00,2019/06/30 00:00:00+00,8.5,8.525465,,,,1845.3690193031,55726.7655283784
12928,2019,CA,CDF,TCU,9999,Crook Ranch Broadcast Burn,1,2019/07/01 00:00:00+00,2019/10/31 00:00:00+00,537,2459.7327,,,,24185.0137821347,16001503.6409185
12929,2019,CA,CDF,TCU,10246,Whittle Broadcast Burn,1,2019/11/01 00:00:00+00,2019/11/30 00:00:00+00,608,1388.1025,,,,13233.3032295223,9067774.27691805
12930,2019,CA,OTH,TCU,10248,Big Trees Broadcast Burn,1,2019/11/01 00:00:00+00,2019/11/30 00:00:00+00,60,271.76627,,,,11342.816145447,1787800.02076842
12931,2019,CA,CDF,TCU,10249,South Park Broadcast Burn,1,2019/11/01 00:00:00+00,2019/11/30 00:00:00+00,47,469.38245,,,,18968.0897039296,3083706.65560675
12932,2019,CA,CDF,TCU,10379,Mt. Havalia,1,2019/10/01 00:00:00+00,2019/10/31 00:00:00+00,17,17.910208,,,,4068.42875170701,116766.986353677
12933,2019,CA,CDF,BEU,9011,Rock Springs VMP,1,2019/06/17 00:00:00+00,2019/06/17 00:00:00+00,6,4410.4341,,,,54669.8615864348,27661892.7594988
12934,2019,CA,CDF,BEU,9011,Rock Springs VMP,1,2019/11/14 00:00:00+00,2019/11/19 00:00:00+00,4404,4410.4341,,,,54669.8615864348,27661892.7594988
12935,2019,CA,OTH,BEU,9874,Impact Burn,1,2019/05/01 00:00:00+00,2019/06/01 00:00:00+00,1728,1728.4229,,,,15852.0654109015,10666676.1846154
12936,2019,CA,CDF,SLU,10270,Webster Burning,1,2019/11/12 00:00:00+00,2019/12/31 00:00:00+00,131,131.03584,,,,7511.51993870538,801133.601887119
12937,2019,CA,CDF,BEU,9969,2019 Church Ranch VMP ,1,2019/07/29 00:00:00+00,2019/08/20 00:00:00+00,365,365.81812,,,,8807.03044419232,2313001.18924933
12938,1992,CA,CCO,VNC,19920006,BROOME I,1,1992/07/06 00:00:00+00,1992/07/06 00:00:00+00,442.725189208984,442.68967,3,3,3,7804.41387753576,2620722.43108779
12939,1992,CA,CCO,VNC,19920017,BROOME II,1,1992/09/14 00:00:00+00,1992/09/14 00:00:00+00,349.275054931641,349.24365,3,3,3,8290.67761103617,2067322.13185236
12940,2021,CA,NPS,YNP,6314425,YV Complex,1,,2021/06/21 00:00:00+00,182,181.86974,,,,11466.0118997227,1178545.51004958
12941,2021,CA,NPS,YNP,6319351,Crane Flat PW5 North Rx (ONPS),1,,2021/01/22 00:00:00+00,15,8.547204,,,,2011.80560639741,55431.0177503954
12942,2021,CA,NPS,WNP,6314393,FY21 Whiskeytown WUI Protection Burn Pile,3,,2021/05/24 00:00:00+00,23,12.542309,,,,2142.43815514549,88165.0513094864
12943,2021,CA,NPS,BNP,6335236,Hidden Valley Boundary (Antelope Wildfire),1,,2021/09/10 00:00:00+00,42,40.792633,,,,3868.61243647786,296293.966069515
12944,2021,CA,NPS,BNP,6329886,Caldwell Hazard Trees,3,,2021/03/10 00:00:00+00,17,16.93042,,,,12419.0472323989,123037.644265817
12945,2021,CA,NPS,LNP,6308155,FY21_Rx_Park Wide Piles,3,,2021/08/14 00:00:00+00,31,34.138653,,,,8573.64751465542,238832.822852976
12952,2021,CA,CDF,MVU,12608,TULLOCH RANCH RX,1,2021/11/01 00:00:00+00,2021/12/31 00:00:00+00,108,107.06352,2,,,5413.56177843682,618790.005094389
12953,2021,CA,CDF,MVU,11907,MCCAIN VALLEY RX,1,2021/06/03 00:00:00+00,2021/06/11 00:00:00+00,100,98.476044,4,,,4462.36096284884,564207.790957528
12954,2022,CA,CDF,MVU,12549,CUYAMACA RX ASSIST,1,2021/04/12 00:00:00+00,2022/02/20 00:00:00+00,60,56.815479,2,,,2792.80820614976,327476.204894208
12955,2021,CA,USF,STF,ROAD1S21Y0,ROAD 1S21Y,5,2021/03/01 00:00:00+00,2021/03/01 00:00:00+00,1,1.0167534,,,,416.320132366116,6605.71474127801
12956,2021,CA,USF,KNF,5120048000,JACKSON LAKE,5,2020/10/15 00:00:00+00,2021/01/25 00:00:00+00,29,28.938068,,,,1949.82790985999,207442.436843413
