PLOT,Fire_Year,SPECIES,MORT_DATE,DBH,CVS,FIRE_MORT_0_to_3_yr,POST_FIRE_BEETLE_MORT_5yr,N.neighbors.15m,N.neighbors.5m,N.conspecific.neighbors.15m,N.conspecific.neighbors.5m,Nearest.neighbor,HEGYI,BA.conspecifics.5m,BA.conspecifics.15m,BA.3m,BA.5m,BA.8m,BA.11m,BA.15m,BA.20m
YOHOPIPO,2007,ABCO,2007,9,100,1,NA,260,47,169,38,1.35,49.90452,0.561,1.442,0.047,1.115,2.187,4.518,6.228,10.021
YOHOPIPO,2007,ABCO,2007,2.8,100,1,NA,247,31,168,21,0.64,147.466,0.089,1.326,0.327,0.803,1.514,4.045,5.727,8.861
YOHOPIPO,2007,ABCO,2008,6,100,1,0,276,44,174,38,1.09,80.57936,0.394,1.481,0.32,0.769,2.913,4.041,6.413,9.025
YOHOPIPO,2007,ABCO,2008,6.4,100,1,1,275,44,174,36,0.86,73.97759,0.397,1.431,0.318,0.773,2.747,3.724,7.07,9.099
YOHOPIPO,2007,ABCO,2007,12.7,95,1,NA,271,49,171,42,0.82,36.94532,0.598,1.436,0.302,0.996,2.242,4.738,6.234,10.445
YOHOPIPO,2007,ABCO,2007,2.1,100,1,NA,276,54,171,44,0.35,238.387,0.587,1.463,0.115,1.33,2.221,4.124,6.307,10.427
YOHOPIPO,2007,ABCO,2007,3.2,100,1,NA,276,53,172,44,0.35,157.1069,0.587,1.467,0.116,1.326,2.018,4.124,6.271,10.459
YOHOPIPO,2007,ABCO,2007,3,100,1,NA,281,46,174,40,0.51,175.9918,0.404,1.481,0.31,0.8,2.911,4.688,6.242,10.431
YOHOPIPO,2007,ABCO,2007,54.4,100,1,NA,286,46,175,39,0.8,8.933705,0.195,0.972,0.366,0.482,2.218,3.323,6.974,9.905
YOHOPIPO,2007,ABCO,2007,2.6,100,1,NA,286,48,172,39,0.53,201.7711,0.423,1.399,0.567,0.988,2.529,3.803,7.326,10.505
YOHOPIPO,2007,PINUS,2007,5.9,100,1,NA,284,45,33,5,0.8,88.09168,0.008,0.231,0.578,0.688,2.586,3.827,7.125,11.215
YOHOPIPO,2007,ABCO,2007,1.9,100,1,NA,296,48,176,40,0.8,272.2018,0.493,1.423,0.562,0.781,2.532,3.836,7.439,11.221
YOHOPIPO,2007,PINUS,2007,8.5,100,1,NA,292,43,30,5,0.87,60.33807,0.005,0.205,0.547,0.733,2.528,3.833,7.03,10.049
YOHOPIPO,2007,PINUS,NA,94.2,0,0,0,293,27,6,1,1.75,4.238222,0.46,2.176,0.014,0.717,1.557,3.422,5.462,9.988
YOHOPIPO,2007,PINUS,2007,1.2,100,1,NA,286,34,31,6,1.09,367.0041,0.016,0.146,0.03,1.493,2.379,4.529,5.86,11.913
YOHOPIPO,2007,ABCO,2008,7.5,65,1,1,280,24,176,18,0.66,60.57488,0.093,1.247,0.185,1.457,2.067,3.277,6.477,11.431
YOHOPIPO,2007,ABCO,2013,10,65,0,0,275,22,176,16,0.66,41.83304,0.088,1.212,0.181,1.451,2.049,3.313,6.4,10.298
YOHOPIPO,2007,ABCO,2007,1.1,100,1,NA,286,22,181,17,0.89,394.9517,0.091,1.183,0.189,1.452,1.812,3,6.57,10.561
YOHOPIPO,2007,ABCO,2007,1.1,100,1,NA,271,25,173,20,0.92,396.4605,0.137,1.215,0.253,0.42,2.229,3.465,6.416,10.882
YOHOPIPO,2007,ABCO,2007,4,100,1,NA,286,52,172,43,0.53,121.3985,0.746,1.398,0.567,1.314,2.362,4.699,6.219,10.502
YOHOPIPO,2007,ABCO,2007,5.5,100,1,NA,302,52,180,44,0.77,95.97906,0.71,1.41,0.548,1.275,2.259,4.652,7.215,11.132
YOHOPIPO,2007,CADE,2013,56.9,0,0,0,303,52,72,1,0.8,8.047713,0.023,0.97,0.338,0.53,1.87,3.365,6.901,10.803
YOHOPIPO,2007,ABCO,2016,15.3,15,0,0,291,37,184,24,1.21,28.68282,0.344,1.597,0.507,1.338,2.704,3.615,6.909,10.647
YOHOPIPO,2007,ABCO,2012,17.7,0,0,0,284,36,178,26,1.23,24.83759,0.347,1.295,0.28,1.571,2.494,3.7,6.952,10.202
YOHOPIPO,2007,ABCO,2008,6.3,100,1,1,288,46,180,37,1.04,73.04066,0.409,1.436,0.319,1.394,3.009,3.887,7.049,10.224
YOHOPIPO,2007,ABCO,2007,3.7,100,1,NA,276,41,178,33,1.23,123.5221,0.392,1.35,0.317,0.918,3.162,3.754,6.942,9.223
YOHOPIPO,2007,ABCO,2012,16,0,0,0,280,36,181,27,1.4,28.25952,0.352,1.354,0.207,1.374,2.499,3.873,6.315,9.836
YOHOPIPO,2007,ABCO,2012,12,5,0,0,282,27,178,20,1.2,35.09908,0.094,1.361,0.919,1.458,2.305,3.222,6.345,11.991
YOHOPIPO,2007,CADE,NA,43.9,3,0,0,266,25,48,2,0.46,9.523195,0.14,1.575,0.122,1.017,2.081,3.246,6.049,10.334
YOHOPIPO,2007,ABCO,2007,4.2,100,1,NA,270,32,177,26,1.41,100.1754,0.119,1.331,0.34,0.489,2.684,3.882,5.129,9.181
YOHOPIPO,2007,ABCO,2008,7.1,99,1,1,257,32,171,23,0.6,66.99841,0.133,1.279,0.307,0.683,2.571,3.378,5.154,10.228
YOHOPIPO,2007,ABCO,2009,3.3,100,1,1,285,35,124,23,1.3,103.2279,0.061,0.524,0.018,0.087,0.801,4.197,6.083,12.162
YOHOPIPO,2007,CADE,2007,12.8,100,1,NA,200,30,115,14,0.68,32.23007,0.138,1.343,0.147,0.537,1.33,1.94,3.216,6.641
YOHOPIPO,2007,PINUS,2007,7.6,100,1,NA,197,30,13,3,0.68,53.20183,0.235,0.543,0.14,0.545,1.366,2.023,3.223,6.69
YOHOPIPO,2007,PINUS,2007,6.3,100,1,NA,203,27,10,2,0.72,64.8282,0.027,0.409,0.088,0.362,1.21,1.945,3.42,6.851
YOHOPIPO,2007,ABCO,2007,4.7,100,1,NA,215,20,74,5,1.04,94.06352,0.493,1.414,0.037,0.592,1.249,2.045,4.036,7.285
YOHOPIPO,2007,PINUS,2007,15.9,100,1,NA,191,23,11,2,0.84,25.60813,0.164,0.435,0.154,0.411,1.261,2.169,3.224,6.785
YOHOPIPO,2007,CADE,2007,11.5,100,1,NA,195,26,106,14,0.84,35.88863,0.134,1.372,0.129,0.472,1.263,1.885,3.336,6.789
YOHOPIPO,2007,ABCO,2007,26.5,100,1,NA,189,27,58,6,0.22,14.71544,0.081,0.893,0.286,0.441,1.012,1.771,3.199,6.087
YOHOPIPO,2007,CADE,2007,9,100,1,NA,211,29,127,16,1.2,44.43408,0.1,1.342,0.089,0.233,0.87,1.962,3.494,5.974
YOHOPIPO,2007,PINUS,2007,14.4,100,1,NA,212,21,10,2,1.04,28.53103,0.014,0.383,0.023,0.566,1.192,1.679,3.679,6.978
YOHOPIPO,2007,ABCO,2007,5.4,100,1,NA,214,28,59,6,1.3,74.98319,0.093,1.232,0.063,0.305,1.25,1.948,3.541,6.562
YOHOPIPO,2007,CADE,2007,4.3,100,1,NA,203,26,111,13,0.96,96.08841,0.108,1.35,0.08,0.346,1.143,1.938,3.455,6.895
YOHOPIPO,2007,PINUS,2007,45,100,1,NA,200,28,15,3,0.81,8.53633,0.042,0.346,0.126,0.35,0.673,2.145,4.038,5.641
YOHOPIPO,2007,CADE,2007,8.2,100,1,NA,202,29,103,17,0.81,46.96802,0.19,1.444,0.295,0.501,0.789,2.266,4.196,5.764
YOHOPIPO,2007,CADE,2007,14.5,100,1,NA,190,25,106,14,0.22,27.10508,0.131,1.421,0.311,0.446,1.046,1.841,3.254,6.125
YOHOPIPO,2007,PINUS,2007,9.8,100,1,NA,208,28,10,0,0.51,41.21803,0,1.121,0.225,0.491,0.892,2.124,4.312,6.699
YOHOPIPO,2007,CADE,2007,11.6,100,1,NA,211,27,101,16,0.51,34.92937,0.185,1.17,0.222,0.466,0.898,1.987,4.068,6.703
YOHOPIPO,2007,ABCO,2007,9.6,100,1,NA,217,18,81,4,1.49,41.29268,0.094,1.124,0.228,0.465,0.925,2.108,4.09,6.543
YOHOPIPO,2007,CADE,2007,7,100,1,NA,204,20,97,11,0.31,52.06177,0.19,1.153,0.074,0.395,0.91,2.223,4.015,6.238
YOHOPIPO,2007,CADE,2007,12.7,100,1,NA,208,21,96,11,2.06,31.79759,0.132,1.136,0.068,0.427,1.711,2.4,4.037,7.424
YOHOPIPO,2007,ABCO,2007,21,100,1,NA,198,24,76,6,2.09,19.27545,0.286,1.246,0.033,0.61,1.582,2.152,4.267,6.776
YOHOPIPO,2007,CADE,2007,30.8,100,1,NA,228,21,95,8,0.41,12.42413,0.103,1.022,0.09,0.191,1.391,2.727,4.767,6.448
YOHOPIPO,2007,ABCO,2007,14.4,100,1,NA,231,20,98,10,0.41,27.43058,0.056,1.816,0.149,0.242,1.528,2.77,4.824,6.522
YOHOPIPO,2007,CADE,2007,14.9,100,1,NA,235,19,94,8,0.48,25.26595,0.121,1.419,0.148,0.577,1.503,2.622,5.164,6.584
YOHOPIPO,2007,ABCO,2007,23.6,100,1,NA,235,18,105,5,0.24,17.74918,0.023,1.779,0.12,0.516,1.509,2.592,5.159,6.561
YOHOPIPO,2007,CADE,2007,17.8,100,1,NA,201,20,96,11,0.31,19.36489,0.169,1.131,0.053,0.374,0.782,1.993,3.944,6.187
YOHOPIPO,2007,ABCO,2007,5.5,100,1,NA,210,18,78,5,0.24,64.93747,0.032,1.109,0.069,0.377,0.946,2.423,4.044,6.479
YOHOPIPO,2007,ABCO,2007,4.5,100,1,NA,205,20,75,6,0.24,80.75334,0.035,1.066,0.079,0.382,0.908,2.04,3.998,6.424
YOHOPIPO,2007,CADE,2007,7.8,100,1,NA,192,20,96,13,0.77,42.98733,0.12,1.157,0.051,0.149,0.766,1.71,3.922,6.117
YOHOPIPO,2007,CADE,2007,11.1,100,1,NA,184,21,94,15,0.37,30.05157,0.121,0.914,0.035,0.143,0.85,1.665,3.56,6.04
YOHOPIPO,2007,CADE,2008,7.7,100,1,0,233,18,92,9,0.22,48.16845,0.1,1.427,0.159,0.555,1.44,2.595,5.19,6.424
YOHOPIPO,2007,ABCO,2007,2.2,100,1,NA,183,21,56,3,0.37,145.9862,0.007,0.941,0.017,0.153,0.843,1.173,3.468,5.957
YOHOPIPO,2007,CADE,2007,29.1,100,1,NA,169,15,75,8,0.94,11.75585,0.121,0.819,0.015,0.161,0.487,1.312,2.676,6.497
YOHOPIPO,2007,CADE,2007,11.5,100,1,NA,168,14,81,8,1.52,27.29165,0.168,0.738,0.096,0.205,0.499,1.412,2.506,6.714
YOHOPIPO,2007,CADE,2007,5.5,100,1,NA,180,25,102,17,0.29,61.44073,0.163,1.107,0.061,0.359,0.746,1.345,3.304,5.207
YOHOPIPO,2007,CADE,2007,19.6,100,1,NA,177,25,102,17,0.29,17.22407,0.146,1.079,0.043,0.341,0.656,1.317,3.265,5.164
YOHOPIPO,2007,ABCO,2007,5.7,100,1,NA,183,27,49,5,0.64,60.52435,0.061,0.849,0.084,0.429,0.71,1.375,3.385,5.145
YOHOPIPO,2007,CADE,2007,11.5,100,1,NA,194,30,106,19,1.62,31.78121,0.204,1.211,0.346,0.48,0.72,1.871,3.764,5.298
YOHOPIPO,2007,PINUS,2007,10.2,100,1,NA,196,18,8,0,2.16,32.72376,0,1.101,0.011,0.295,1.091,1.735,3.791,6.416
YOHOPIPO,2007,CADE,2007,4.8,100,1,NA,190,18,83,11,2.16,71.45222,0.127,1.16,0.076,0.184,1.027,1.624,4.273,6.344
YOHOPIPO,2007,CADE,2009,4,100,1,0,198,31,78,15,1.99,92.28029,0.135,1.006,0.041,0.261,0.947,1.339,3.908,6.86
YOHOPIPO,2007,ABCO,2007,5.4,100,1,NA,180,26,69,11,1.04,65.73162,0.01,1.231,0.105,0.198,0.901,1.223,3.798,6.806
YOHOPIPO,2007,ABCO,2007,2.4,100,1,NA,176,19,64,7,0.94,145.1484,0.008,1.213,0.091,0.17,0.506,1.245,3.726,6.896
YOHOPIPO,2007,PINUS,2007,15.1,100,1,NA,173,27,12,3,1.2,22.89372,0.171,0.454,0.124,0.459,0.842,1.568,2.556,5.262
YOHOPIPO,2007,CADE,2007,7.5,100,1,NA,178,28,106,19,0.22,48.82429,0.204,1.189,0.1,0.455,0.686,1.388,3.274,5.112
YOHOPIPO,2007,CADE,2007,6.1,100,1,NA,178,27,106,18,0.22,59.46742,0.19,1.191,0.105,0.441,0.814,1.322,2.933,5.259
YOHOPIPO,2007,CADE,2007,8.6,100,1,NA,196,38,123,21,0.41,42.06003,0.166,1.316,0.1,0.45,1.153,1.841,2.943,5.289
YOHOPIPO,2007,ABCO,2007,20.1,100,1,NA,197,36,47,8,0.41,18.05247,0.192,0.943,0.075,0.469,1.137,1.839,2.917,5.248
YOHOPIPO,2007,CADE,2007,15,100,1,NA,185,31,107,19,0.85,24.74201,0.192,1.409,0.153,0.511,0.905,1.916,3.186,5.474
YOHOPIPO,2007,CADE,2007,11.7,100,1,NA,183,29,106,18,0.37,31.53504,0.188,1.17,0.308,0.494,0.901,1.906,2.891,5.447
YOHOPIPO,2007,ABCO,2007,5.9,100,1,NA,186,29,51,4,0.37,63.45151,0.09,0.862,0.316,0.503,0.891,1.75,2.933,5.469
YOHOPIPO,2007,CADE,2007,5.8,100,1,NA,179,25,109,15,0.31,62.83113,0.168,1.197,0.105,0.426,0.817,1.344,2.919,5.22
YOHOPIPO,2007,CADE,2007,13.2,100,1,NA,180,33,118,21,1.63,26.46348,0.163,1.427,0.132,0.43,1.15,1.325,2.894,5.198
YOHOPIPO,2007,CADE,2007,12,100,1,NA,197,33,122,20,0.51,30.73257,0.132,1.303,0.144,0.388,1.099,2.074,2.956,5.295
YOHOPIPO,2007,CADE,2007,6,100,1,NA,208,32,125,18,1.13,72.15315,0.115,1.325,0.168,0.268,1.131,1.934,3.323,6.209
YOHOPIPO,2007,CADE,2007,14.1,100,1,NA,193,29,109,19,1.55,27.16779,0.164,1.434,0.154,0.495,0.946,1.898,3.296,5.834
YOHOPIPO,2007,CADE,2007,10.1,100,1,NA,187,35,127,21,0.49,37.10912,0.133,1.166,0.223,0.424,0.972,1.63,2.647,5.183
YOHOPIPO,2007,CADE,2007,4.2,100,1,NA,183,33,128,20,0.49,85.67914,0.344,1.172,0.216,0.635,0.955,1.618,2.62,5.266
YOHOPIPO,2007,ABCO,2007,3.6,100,1,NA,188,34,35,6,0.54,108.7028,0.164,0.964,0.213,0.635,0.974,1.687,2.645,5.392
YOHOPIPO,2007,CADE,2007,5.9,0,1,NA,192,37,133,25,0.93,63.73607,0.363,1.198,0.17,0.647,0.936,1.687,2.655,5.408
YOHOPIPO,2007,CADE,2007,7.2,100,1,NA,198,39,142,28,1.03,54.17098,0.351,1.265,0.314,0.622,1.042,1.653,2.725,5.91
YOHOPIPO,2007,CADE,NA,16,0,0,0,262,41,66,6,0.84,23.50566,0.173,0.994,0.273,0.832,1.893,2.651,4.946,9.898
YOHOPIPO,2007,ABCO,2007,2.1,100,1,NA,289,33,127,18,0.74,178.8022,0.178,0.566,0.048,0.202,2.164,3.836,5.698,13.73
YOHOPIPO,2007,CADE,2008,2.8,100,1,0,267,34,93,21,0.51,134.9295,0.019,1.17,0.112,0.228,2.102,4.019,9.708,12.483
YOHOPIPO,2007,CADE,2007,1.3,100,1,NA,218,49,99,30,0.66,366.2029,0.03,0.336,0.628,2.058,3.317,5.664,8.453,13.232
YOHOPIPO,2007,PINUS,2007,1.5,100,1,NA,226,45,51,18,1.15,287.6718,0.038,0.137,0.023,0.136,2.654,7.319,8.779,14.158
YOHOPIPO,2007,PINUS,2007,1.7,100,1,NA,210,31,54,15,1.2,256.2946,0.035,0.14,0.082,0.119,2.91,7.348,8.717,14.22
YOHOPIPO,2007,ABCO,2007,10.4,100,1,NA,135,13,31,7,0.37,30.0078,0.022,0.094,0.081,0.1,0.221,3.204,7.316,10.648
YOHOPIPO,2007,ABCO,2012,3.8,5,0,0,288,48,193,43,0.57,97.29834,0.074,2.073,0.04,0.201,1.345,3.105,4.892,11.161
YOHOPIPO,2007,CADE,2007,12.6,100,1,NA,206,33,128,20,0.65,29.85355,0.103,1.259,0.14,0.236,0.935,2.108,2.916,5.769
YOHOPIPO,2007,PINUS,2007,26.8,100,1,NA,208,30,11,1,0.35,14.41094,0.005,0.314,0.056,0.146,0.867,2.02,2.766,5.482
YOHOPIPO,2007,PINUS,2007,11.8,100,1,NA,214,30,9,2,0.66,30.22167,0.019,0.094,0.09,0.207,0.862,2.077,3.105,5.661
YOHOPIPO,2007,CADE,2007,6.2,100,1,NA,200,36,145,28,1.19,58.84406,0.567,1.23,0.307,0.776,1.216,1.511,2.55,5.135
YOHOPIPO,2007,CADE,2007,7.7,100,1,NA,198,33,129,21,0.69,48.12839,0.108,1.274,0.157,0.381,0.922,1.901,2.792,5.343
YOHOPIPO,2007,CADE,2007,5.2,100,1,NA,201,30,131,18,0.93,72.29936,0.076,1.295,0.121,0.349,0.928,1.886,2.849,5.455
YOHOPIPO,2007,CADE,2007,3.1,100,1,NA,203,36,139,26,1.03,116.0435,0.339,1.255,0.067,0.578,1.096,1.648,2.834,5.689
YOHOPIPO,2007,ABCO,2007,6.6,100,1,NA,209,30,44,6,0.92,54.63381,0.037,1.477,0.101,0.224,1.146,2.059,3.395,5.366
YOHOPIPO,2007,CADE,2007,3.2,100,1,NA,210,30,138,20,0.48,105.8307,0.304,1.277,0.028,0.42,1.076,1.682,3.493,5.158
YOHOPIPO,2007,CADE,2007,4.2,100,1,NA,206,33,139,21,0.48,79.1358,0.306,1.271,0.028,0.46,1.071,1.682,3.317,5.082
YOHOPIPO,2007,CADE,2007,8.5,100,1,NA,200,35,141,23,0.88,40.46849,0.305,1.246,0.054,0.458,1.214,1.609,2.798,5.322
YOHOPIPO,2007,CADE,2007,6.9,100,1,NA,195,26,152,23,0.59,50.50768,0.303,1.71,0.319,0.469,0.917,1.374,2.628,4.628
YOHOPIPO,2007,CADE,2007,11.7,100,1,NA,192,28,150,25,0.65,30.47575,0.3,1.431,0.31,0.465,1.017,1.408,2.339,4.546
YOHOPIPO,2007,CADE,2007,55.9,100,1,NA,199,33,149,28,0.45,6.234773,0.074,0.765,0.073,0.24,0.544,0.962,1.777,4.103
YOHOPIPO,2007,CADE,2007,7,100,1,NA,199,36,149,31,0.45,54.8745,0.577,1.256,0.315,0.744,1.034,1.49,2.267,5.094
YOHOPIPO,2007,PINUS,2007,21.6,100,1,NA,197,35,11,0,0.49,16.41179,0,0.343,0.284,0.468,0.957,1.445,2.175,4.972
YOHOPIPO,2007,ABCO,2007,4.8,100,1,NA,197,37,27,5,1.03,77.71292,0.132,0.926,0.308,0.578,1.026,1.603,2.708,5.187
YOHOPIPO,2007,CADE,2007,5.9,0,1,NA,166,20,124,13,0.7,57.45841,0.103,1.273,0.066,0.276,0.858,1.294,2.257,4.823
YOHOPIPO,2007,ABCO,2008,40.2,99,1,0,183,30,27,4,1.21,8.496927,0.035,0.647,0.041,0.442,0.732,1.42,2.314,4.485
YOHOPIPO,2007,CADE,2007,6.3,100,1,NA,195,26,149,23,1.03,56.09461,0.306,1.445,0.276,0.472,1.036,1.378,2.558,4.446
YOHOPIPO,2007,CADE,2007,4.5,100,1,NA,193,26,150,23,0.59,80.56523,0.304,1.691,0.283,0.469,0.923,1.305,2.731,4.581
YOHOPIPO,2007,CADE,2007,4,100,1,NA,184,31,132,21,1.16,88.25595,0.367,1.203,0.182,0.643,0.941,1.591,2.634,4.874
YOHOPIPO,2007,PINUS,2007,9.4,100,1,NA,163,19,11,2,0.7,34.903,0.023,0.39,0.062,0.269,0.868,1.29,2.338,4.949
YOHOPIPO,2007,CADE,2007,17.7,100,1,NA,173,12,128,8,1.67,17.24449,0.042,1.476,0.004,0.068,0.323,0.988,2.394,4.344
YOHOPIPO,2007,CADE,2007,13.1,100,1,NA,154,15,108,10,1.37,24.73449,0.095,1.296,0.035,0.139,0.443,1.357,2.092,4.852
YOHOPIPO,2007,PINUS,2007,13.3,100,1,NA,177,24,6,0,0.62,24.31963,0,0.057,0.188,0.328,1.119,1.332,2.648,4.476
YOHOPIPO,2007,CADE,2007,10.1,100,1,NA,175,26,125,16,0.62,33.00826,0.132,1.365,0.197,0.339,1.147,1.347,2.651,4.523
YOHOPIPO,2007,ABCO,2007,2.9,100,1,NA,167,24,32,2,0.6,113.6616,0.005,0.82,0.1,0.217,0.738,1.396,2.628,4.897
YOHOPIPO,2007,CADE,2007,14,100,1,NA,167,24,114,16,0.52,24.35857,0.137,1.334,0.085,0.219,0.816,1.381,2.712,5.271
YOHOPIPO,2007,CADE,2007,6.2,100,1,NA,167,22,112,15,0.52,55.02455,0.137,1.341,0.082,0.187,0.754,1.464,2.728,5.319
YOHOPIPO,2007,PINUS,2007,8,100,1,NA,167,21,14,2,0.97,40.83206,0.025,0.412,0.06,0.183,0.699,1.44,2.632,4.93
YOHOPIPO,2007,CADE,2007,6.7,100,1,NA,160,12,89,7,3.08,43.18486,0.066,1.031,0,0.123,0.61,1.156,2.466,5.253
YOHOPIPO,2007,PINUS,2007,18.2,100,1,NA,151,7,25,1,1.73,16.98522,0.023,0.496,0.084,0.178,0.321,0.954,1.939,6.238
YOHOPIPO,2007,PINUS,2007,8,100,1,NA,110,2,20,2,1.84,33.6335,0.006,0.361,0.006,0.006,0.2,0.476,1.394,4.318
YOHOPIPO,2007,PINUS,2007,17,100,1,NA,125,4,18,1,2.15,14.82535,0.026,0.439,0.071,0.104,0.278,0.51,1.586,3.811
YOHOPIPO,2007,CADE,2007,30.1,100,1,NA,138,7,66,3,2.15,9.695148,0.08,0.734,0.049,0.16,0.209,0.49,1.882,5.581
YOHOPIPO,2007,PINUS,2007,6.4,100,1,NA,118,3,23,3,1.84,40.77946,0.029,0.437,0.01,0.029,0.248,0.893,1.444,4.319
YOHOPIPO,2007,CADE,2007,6.4,100,1,NA,148,4,107,4,1.65,42.57642,0.043,1.319,0.019,0.043,0.139,0.576,2.144,4.174
YOHOPIPO,2007,CADE,2007,10.6,100,1,NA,152,4,114,4,1.65,25.85148,0.032,1.261,0.006,0.032,0.124,0.477,1.946,3.981
YOHOPIPO,2007,CADE,2007,5.4,100,1,NA,202,17,162,17,0.79,55.92521,0.039,1.677,0.012,0.039,0.55,1.481,2.581,4.415
YOHOPIPO,2007,ABCO,2007,2.1,100,1,NA,87,9,37,6,0.91,151.2651,0.01,0.695,0.006,0.452,1.396,3.482,4.565,14.61
YOHOPIPO,2007,ABCO,2008,2.1,100,1,0,197,21,92,18,0.81,144.1688,0.081,1.678,0.015,0.112,0.461,3.091,7.414,12.277
YOHOPIPO,2007,ABCO,2007,3.5,100,1,NA,177,13,76,8,2.17,77.37126,0.063,0.751,0.05,0.065,0.743,5.05,6.376,12.212
YOHOPIPO,2007,PINUS,2007,1.5,100,1,NA,172,6,40,1,0.88,178.8129,0,1.745,0.002,0.004,1.596,2.796,9.547,14.31
YOHOPIPO,2007,ABCO,2007,1.8,100,1,NA,237,46,146,36,1.13,183.5739,0.032,1.784,0.014,0.09,2.131,3.097,5.529,9.917
YOHOPIPO,2007,ABCO,2012,1.8,0,0,0,217,45,132,35,0.42,179.3112,0.032,1.756,0.042,0.065,1.744,3.317,5.531,10.488
YOHOPIPO,2007,ABCO,2008,1.7,100,1,0,194,37,129,26,0.92,178.5248,0.024,1.749,0.004,0.217,1.657,2.735,6.279,10.07
YOHOPIPO,2007,CADE,2007,1.5,100,1,NA,221,40,53,8,0.77,215.2217,0.001,1.567,0.007,0.926,1.337,2.805,5.118,9.49
YOHOPIPO,2007,ABCO,2007,1.4,100,1,NA,235,32,165,24,0.5,242.2949,0.938,2.662,0.899,0.94,1.383,3.445,5.769,9.603
YOHOPIPO,2007,ABCO,2007,1.6,100,1,NA,194,33,136,21,0.84,188.3831,0.018,2.645,0.008,0.211,1.624,2.576,7.604,9.808
YOHOPIPO,2007,CADE,2008,1.3,98,1,0,229,28,53,7,0.33,288.5172,0.001,2.23,0.899,0.938,1.341,2.863,5.605,10.108
YOHOPIPO,2007,ABCO,2007,1.3,100,1,NA,270,40,175,29,0.43,291.8233,0.053,2.638,0.027,0.207,1.795,2.695,4.655,12.391
YOHOPIPO,2007,ABCO,2007,2.1,100,1,NA,142,19,102,14,0.71,124.7738,0.014,2.48,0.131,0.896,0.93,2.961,5.197,9.925
YOHOPIPO,2007,ABCO,2008,2.2,100,1,0,279,30,160,12,1.31,167.6503,0.016,1.748,0.603,1.145,1.456,1.701,4.405,12.233
YOHOPIPO,2007,ABCO,2007,3.1,100,1,NA,308,28,181,18,0.74,127.5934,0.026,2.155,0.169,0.738,1.278,2.859,7.957,10.338
YOHOPIPO,2007,ABCO,2007,1.9,100,1,NA,318,39,193,31,1.3,197.5471,0.059,2.146,0.138,0.23,1.175,2.527,7.796,10.632
YOHOPIPO,2007,ABCO,2007,3.3,100,1,NA,257,38,105,21,0.85,100.2443,0.082,0.385,0.087,0.535,3.882,4.714,8.43,13.136
YOHOPIPO,2007,CADE,2007,3.2,100,1,NA,190,18,102,13,1.16,89.68028,0.025,1.11,0.351,0.482,0.693,6.198,7.809,13.886
YOHOPIPO,2007,ABCO,2008,1.4,100,1,0,251,47,108,19,0.39,242.8821,0.025,0.322,0.088,0.309,1.382,3.642,5.739,13.123
YOHOPIPO,2007,ABCO,2007,2.7,100,1,NA,75,7,2,1,0.74,86.74088,0,0.002,0.029,0.032,0.587,1.041,7.344,11.21
YOHOPIPO,2007,CADE,2007,2.3,100,1,NA,75,8,47,7,1.77,77.33092,0.057,1.425,0.007,0.071,0.878,2.033,4.548,8.225
YOHOPIPO,2007,ABCO,2008,2.4,100,1,0,196,23,122,19,1.26,115.6661,0.071,0.39,0.131,0.307,2.332,3.254,5.248,7.405
YOHOPIPO,2007,ABCO,2008,1.4,100,1,0,220,46,130,38,0.84,200.537,0.087,0.391,0.147,0.648,1.488,3.182,4.685,7.833
YOHOPIPO,2007,ABCO,2007,2.1,100,1,NA,240,58,143,49,0.97,138.8457,0.093,0.393,0.035,1.109,1.372,2.618,4.802,7.958
YOHOPIPO,2007,ABCO,2007,1.1,99,1,NA,222,34,127,32,0.79,231.2288,0.087,0.193,0.029,0.184,1.215,2.582,4.284,7.561
YOHOPIPO,2007,ABCO,2007,2.2,100,1,NA,135,19,33,6,1.28,135.846,0.03,0.124,0.103,0.135,1.376,2.872,6.801,10.339
YOHOPIPO,2007,ABCO,2007,2.7,100,1,NA,148,8,48,3,3.05,115.8234,0.014,0.153,0,0.093,0.241,1.474,7.151,11.858
YOHOPIPO,2007,PINUS,2007,1.9,100,1,NA,135,9,48,3,0.6,119.7107,0.008,0.937,0.009,0.019,2.334,4.028,6.384,9.613
YOHOPIPO,2007,ABCO,2007,2,100,1,NA,255,35,145,22,0.79,151.3672,0.198,0.493,0.002,1.127,2.098,3.594,5.365,7.465
YOHOPIPO,2007,ABCO,2008,1.6,97,1,0,241,34,149,18,0.35,204.0443,0.029,0.458,0.025,0.642,1.7,3.553,5.717,7.762
YOHOPIPO,2007,ABCO,2008,1.3,100,1,0,287,32,133,23,1.24,268.6364,0.06,0.561,0.021,0.075,0.938,3.36,6.116,10.169
YOHOPIPO,2007,ABCO,2008,1.7,100,1,0,285,26,137,19,0.78,191.0408,0.029,0.533,0.019,0.043,0.836,3.429,6.075,9.558
YOHOPIPO,2007,CADE,2008,1.1,100,1,0,307,47,70,12,0.67,347.1298,0.009,1.469,0.021,0.256,1.032,3.104,5.161,9.21
YOHOPIPO,2007,ABCO,2008,1.7,100,1,0,276,45,149,28,0.73,247.5719,0.029,0.369,0.176,1.055,1.731,3.036,5.068,11.946
